Inf,Rec,Name,Transfer Value,Pts/Gm,CA,Division,xGP/90,Sv %,xSv %,Aer A/90,OPCrs C/90,Hdrs A,Conv %,Mins/Gl,xA/90,Saves/90,xG/90,Gls/90,NPxG/90,xG/shot,Shot %,Hdrs W/90,K Hdrs/90,Cr C/A,Crs A/90,Cr C/90,OPCr %,OPCrs C,Dist/90,Drb/90,Ps A/90,Ps C/90,Sprints/90,Poss Lost/90,Pr passes/90,Shots Outside Box/90,Shot/90,ShT/90,Blk/90,Clr/90,Int/90,Poss Won/90,OPKP/90,Pres C/90,Shts Blckd/90,Hdr %,Tck/90,Tck R,Pas %,Pres A/90,K Tck/90,Ch C/90,K Ps/90,Asts/90
,  ,Scott Cameron,£0,1.45,78,JD Cymru Premier,,,,8.13,0.03,297,3%,"3,287.00",0.02,,0.14,0.03,0.14,0.14,22%,5.67,0.71,8%,0.33,0.03,8%,1,11.2km,0.11,50.74,41.59,5.72,4.38,3.83,0.25,1.01,0.22,0.79,1.67,1.34,21.74,0.52,0.82,0.85,70%,0.77,85%,82%,2.82,0.25,,0.52,0.08
,  ,Zach Giggs,£14K  £40K,2.03,92,JD Cymru Premier,,,,7.95,0.12,260,6%,"2,942.00",0.05,,0.03,0.03,0.03,0.06,31%,4.96,0.8,21%,0.58,0.12,21%,4,11.3km,0.18,51,43.47,4.89,3.12,3.46,0.21,0.49,0.15,0.24,1.62,1.19,18.48,0.15,1.68,0.24,62%,1.28,69%,85%,3.67,0.18,0.09,0.15,0.03
,  ,Chris Jones,£0,1.32,89,JD Cymru Premier,,,,8.89,0.05,326,9%,"3,299.00",0.02,,0.03,0.03,0.03,0.1,18%,6.14,1.12,18%,0.3,0.05,18%,2,10.7km,0.08,55.22,45.59,4.91,3.76,3.6,0.14,0.3,0.05,0.49,1.47,1.56,13.04,0.27,1.36,1.28,69%,1.06,74%,83%,3.63,0.22,0.03,0.27,0.05
Opt,  ,Simon Donaldson,£26K  £75K,1.5,91,Sports Direct Premiership,,,,7.14,0.43,249,5%,"1,568.50",0.09,,0.15,0.06,0.15,0.14,31%,4.36,0.6,12%,3.39,0.43,13%,15,12.0km,0.55,46.62,40.68,11.91,11.76,4.93,0.26,1.12,0.34,0.49,1.38,1.84,16.12,0.77,1.78,0.77,61%,1.89,76%,87%,6.28,0.11,0.17,0.77,0.09
,  ,Jock Scott,£1K  £2.5K,1.38,91,Sports Direct Premiership,,,,8.83,0.02,356,10%,906.75,0.04,,0.09,0.1,0.09,0.09,22%,5.73,0.77,25%,0.1,0.02,25%,1,10.7km,0.1,51.36,43.18,4,4.22,3.2,0.32,1.02,0.22,0.45,1.64,1.27,14.79,0.35,1.07,0.42,65%,0.92,82%,84%,3.1,0.22,0.02,0.35,0.02
,  ,Daniel Preece,£24K  £70K,1.86,100,Sports Direct Premiership,,,,7.44,0,265,7%,"1,603.50",0.03,,0.08,0.06,0.08,0.11,26%,5.3,0.79,,0.34,0,0%,0,11.4km,0.31,56.1,47.03,7.49,3.56,3.82,0.25,0.76,0.2,0.76,1.26,2.19,17.79,0.22,0.98,0.81,71%,1.07,84%,84%,3.9,0.17,0.06,0.22,
Lst,  ,Reece Anderson,£3K,2.33,92,Sports Direct Premiership,,,,8.79,0,123,,,0.01,,0.04,,0.04,0.1,17%,7.29,1.29,,0,0,,0,10.7km,0.07,51.43,43.86,3.14,2.71,3.64,0.07,0.43,0.07,0.64,1.21,0.86,13.5,0.43,1,0.21,83%,0.86,71%,85%,2.21,0.21,,0.43,
,  ,Jamie Leishman,£65K  £190K,1.98,90,Sports Direct Premiership,,,,6.67,0.2,301,,,0.08,,0.01,,0.01,0.06,0%,4.25,0.53,10%,1.99,0.2,10%,9,12.3km,0.42,47.83,40.84,12.34,13.69,5.65,0.11,0.2,0,0.8,1.4,2.26,14.97,1.13,1.68,0.33,64%,1.88,75%,85%,7.53,0.2,0.07,1.13,0.04
,  ,Martin Allan,£80K  £250K,1.86,98,Sports Direct Premiership,,,,9.36,0,444,,,0.03,,0.11,,0.11,0.13,15%,6.89,0.8,,0.13,0,0%,0,11.1km,0.06,54.09,46.19,5.16,3.35,4.09,0.17,0.82,0.13,0.59,1.58,1.2,19.64,0.4,1.12,0.67,74%,1.03,82%,85%,3.25,0.21,0.11,0.4,0.02
,  ,John Jones,£0,0.58,76,Sports Direct Premiership,,,,9.4,0,294,15%,562.8,0.02,,0.12,0.16,0.12,0.11,39%,5.92,1.09,,0.1,0,0%,0,11.3km,0.03,50.44,39.82,5.34,3.87,3.49,0.48,1.06,0.42,0.45,1.57,1.31,12.35,0.29,1.31,0.58,63%,1.12,81%,79%,3.55,0.26,,0.29,0.03
,  ,Dylan McLaughlin,£18K  £55K,1.73,76,Sports Direct Premiership,,,,7.93,0,81,17%,919,0.07,,0.1,0.1,0.1,0.17,17%,5.29,0.39,,0.1,0,0%,0,10.7km,0.1,52.39,41.13,4.6,2.84,3.23,0.1,0.59,0.1,0.69,1.37,1.18,14.4,0.2,0.78,0.29,67%,0.78,89%,79%,3.33,0.1,0.1,0.2,0.1
,  ,Ian Paterson,£20K  £60K,1.14,86,Sports Direct Premiership,,,,8.17,0.24,274,14%,"3,020.00",0.09,,0.01,0.03,0.01,0.06,14%,5.75,0.83,24%,0.98,0.24,24%,8,11.3km,0.69,49.56,40.26,6.68,6.94,4.14,0.06,0.21,0.03,0.42,1.73,1.55,14.25,0.33,1.4,0.48,70%,1.25,68%,81%,4.8,0.06,0.03,0.33,0.03
Opt,  ,Colm Clarke,£2.5K  £7K,1.09,83,Sports Direct Premiership,,,,9,0,390,15%,975,0.01,,0.05,0.09,0.05,0.09,31%,6.65,0.83,,0.05,0,0%,0,11.0km,0.05,51.9,43.68,4.25,3.51,3.21,0.35,0.6,0.18,0.72,1.94,1.22,18.72,0.35,0.97,0.72,74%,0.92,82%,84%,3.05,0.14,0.02,0.35,
,  ,Josh Short,£35K  £110K,1.49,85,Sports Direct Premiership,,,,6.04,0.53,216,,,0.05,,0.03,,0.03,0.11,0%,3.75,0.59,20%,2.63,0.53,20%,19,12.3km,0.36,46.13,37.71,13.88,14.88,5.51,0.06,0.22,0,0.81,1.51,2.35,14.55,1.29,3.11,0.84,62%,2.77,78%,82%,7.3,0.28,0.06,1.29,0.06
,  ,Greg Petrie,Not for Sale,1.32,82,Sports Direct Premiership,,,,7.27,0.06,125,,,0.03,,0.03,,0.03,0.05,11%,4.77,0.47,25%,0.23,0.06,25%,1,10.8km,0.12,52.79,44.19,3.55,2.73,4.71,0.35,0.52,0.06,0.93,1.34,1.4,18.26,0.52,1.05,1.1,66%,0.99,77%,84%,3.31,0.29,0.06,0.52,0.12
,  ,Shaun Hunter,£14K  £40K,1.44,83,Sports Direct Premiership,,,,8.94,0.06,316,,,0.08,,0.03,,0.03,0.1,17%,5.94,0.62,50%,0.11,0.06,50%,2,10.7km,0.11,53.56,44.19,5.04,3.2,3.48,0.11,0.34,0.06,0.45,1.87,1.22,17.71,0.42,1.16,1.02,66%,0.79,64%,83%,2.86,0.31,,0.42,
,  ,Thomas McMurtry,£35K  £110K,1.63,77,Sports Direct Premiership,,,,9.44,0,250,9%,"2,384.00",0.01,,0.03,0.04,0.03,0.08,36%,6.83,0.91,,0.15,0,0%,0,10.8km,0.04,51.49,42.09,5.25,3.62,2.98,0.19,0.42,0.15,0.45,2.04,1.21,11.63,0.3,1.17,0.45,72%,1.06,76%,82%,3.28,0.23,0.04,0.3,0.04
,  ,Vinny O'Brien,£130K  £400K,1.79,85,Sports Direct Premiership,,,,8.63,0,118,,,0.02,,0.17,,0.17,0.29,38%,6.07,1.02,,0.07,0,0%,0,11.1km,0.15,50.67,42.92,5.19,1.97,4.46,0.15,0.58,0.22,0.44,1.32,1.1,18.86,0.29,1.24,0.22,70%,1.24,85%,85%,4.17,0.29,,0.29,0.07
,  ,Tom Jamison,£28K  £85K,1.39,85,Sports Direct Premiership,,,,8.49,0.06,151,8%,"1,600.00",0.01,,0.13,0.06,0.13,0.18,23%,6.13,0.9,14%,0.39,0.06,14%,1,11.1km,0.17,50.79,41.17,4.5,4.27,3.88,0.17,0.73,0.17,0.79,1.18,0.9,17.55,0.28,0.79,0.39,72%,0.67,80%,81%,2.92,0.06,0.06,0.28,
,  ,Aaron Nelson,£20K  £60K,0.76,70,Sports Direct Premiership,,,,7.16,0.33,197,9%,"2,476.00",0.04,,0.04,0.04,0.04,0.11,18%,4.62,0.87,13%,2.36,0.33,14%,9,11.9km,0.69,47.36,39.77,12.07,15.92,5.23,0.18,0.4,0.07,0.84,1.38,1.56,10,0.73,1.78,0.84,64%,2.04,85%,84%,7.31,0.18,0.04,0.73,
,  ,Conor Haughey,£2.5K  £7K,1.26,84,Sports Direct Premiership,,,,8.15,0.04,189,,,0.12,,0.07,,0.07,0.08,14%,5.95,0.65,25%,0.17,0.04,25%,1,10.8km,0.13,52.77,45.22,4.27,2.67,4.62,0.39,0.95,0.13,0.47,1.86,1.47,16.61,0.39,1.16,0.47,73%,0.95,85%,86%,3.02,0.22,0.22,0.39,0.09
,  ,Graham Murphy,£0,1.4,63,Sports Direct Premiership,,,,8.23,0,73,14%,798,0,,0.14,0.11,0.14,0.18,14%,5.53,0.68,,0.23,0,0%,0,11.6km,,50.86,45,4.62,3.5,2.82,0.23,0.79,0.11,0.68,0.79,1.24,15.56,0.23,1.02,0,67%,1.13,91%,88%,3.38,0,,0.23,
,  ,Dale McDonald,£45K  £130K,1.11,83,Sports Direct Premiership,,,,9.16,0.21,132,18%,648.5,0,,0.15,0.14,0.15,0.19,18%,5.76,0.56,33%,0.62,0.21,33%,3,11.1km,0.14,57.87,50.17,5.83,4.72,3.4,0.14,0.76,0.14,0.76,1.39,1.67,11.66,0.14,1.18,0.69,63%,0.9,68%,87%,4.3,0.14,,0.14,
Opt,  ,Christian Dornauer,£1K  £3.5K,1.05,87,Sports Direct Premiership,,,,6.61,0.08,264,5%,"3,592.00",0.08,,0.06,0.03,0.06,0.11,24%,3.86,0.68,33%,0.23,0.08,33%,3,11.5km,0.35,51.69,45.8,6.89,4.96,3.76,0.15,0.53,0.13,0.38,1.38,1.13,16.64,0.53,1.98,0.98,58%,1.25,60%,89%,6.49,0.13,0.15,0.53,0.05
,  ,Mark Sproule,£40K  £110K,1.21,93,Sports Direct Premiership,,,,9.34,0.03,286,,,0.02,,0.05,,0.05,0.09,12%,6.66,1.37,33%,0.52,0.13,25%,1,10.6km,,51.16,43.22,4.77,3.17,3.59,0.16,0.56,0.07,0.42,1.47,1.47,18.42,0.26,1.27,1.01,71%,1.21,90%,84%,2.71,0.29,0.03,0.26,0.03
,  ,Josh Briggs,£2K  £5K,1.23,79,Sports Direct Premiership,,,,9.4,0.03,315,4%,"3,016.00",0.08,,0.09,0.03,0.09,0.1,21%,5.76,0.95,16%,0.18,0.03,17%,1,10.8km,0.03,52.61,42.46,4.66,4.27,3.67,0.21,0.84,0.18,0.45,1.67,1.37,14.47,0.42,1.31,0.21,61%,1.16,83%,81%,2.92,0.33,0.09,0.42,0.03
Lst,  ,Henry Jeffcott,£30K,1.53,79,Sports Direct Premiership,,,,6.69,0.13,205,,,0.05,,0.02,,0.02,0.06,18%,4.31,0.52,9%,1.44,0.13,9%,4,11.8km,0.36,49.91,40.45,8.59,8.06,4.9,0.16,0.36,0.07,0.72,1.44,1.63,13.61,0.46,1.83,0.52,64%,1.6,74%,81%,4.9,0.2,0.03,0.46,
,  ,Sean Boyle,£0,1.25,83,Sports Direct Premiership,,,,9.11,0.11,344,5%,"1,699.50",0.03,,0.09,0.05,0.09,0.07,9%,6.28,1.03,44%,0.24,0.11,44%,4,11.2km,0.11,52.08,41.78,4.71,4,3.81,0.42,1.17,0.11,0.42,1.38,1.3,11.17,0.24,1.06,0.13,69%,0.93,83%,80%,3.34,0.32,0.05,0.24,0.03
,  ,Conor Rossiter,£28K  £85K,1.68,87,Sports Direct Premiership,,,,7.97,0.4,160,,,0.09,,0.07,,0.07,0.07,48%,4.34,0.35,17%,2.24,0.4,18%,8,11.7km,0.8,49.19,40.42,7.77,6.83,3.39,0.4,1.05,0.5,0.45,1.64,1.59,10.42,0.85,2.09,0.3,54%,1.54,72%,82%,5.73,0.35,0.05,0.85,0.05
,  ,Christopher McCourt,£22K  £70K,1.42,93,Sports Direct Premiership,,,,7.7,0.17,270,4%,"3,154.00",0.07,,0.09,0.03,0.09,0.11,15%,4.91,0.54,22%,0.77,0.17,22%,6,11.6km,0.17,51.19,43.49,5.96,4.65,3.68,0.26,0.77,0.11,0.43,1.68,1.2,12.3,0.37,1.43,0.14,64%,1.2,81%,85%,3.57,0.26,0.11,0.37,0.09
,  ,John McClelland,£10K  £30K,1.29,80,Sports Direct Premiership,,,,9.04,0.16,278,,,0.03,,0.06,,0.06,0.11,12%,6.28,1.3,25%,0.65,0.16,25%,5,10.9km,0.16,50.76,44.35,5.85,4.71,3.22,0.1,0.55,0.07,0.59,1.69,1.46,17.49,0.26,1.33,0.52,69%,1.43,85%,87%,4.06,0.13,0.1,0.26,0.07
,  ,Euan Morrison,£1.5K  £5K,2.27,88,Sports Direct Premiership,,,,8.02,0,82,9%,920,0.04,,0.11,0.1,0.11,0.1,36%,5.87,0.59,,0.29,0,0%,0,10.4km,0.1,52.34,43.53,5.38,2.54,3.52,0.39,1.08,0.39,0.39,1.76,1.37,15.55,0.49,0.98,0,73%,0.98,83%,83%,2.25,0.2,,0.49,0.1
,  ,Jack Murphy,£65K  £200K,1.74,91,Sports Direct Premiership,,,,9.16,0.08,326,11%,800.5,0.08,,0.09,0.11,0.09,0.09,19%,7.03,1.18,11%,0.73,0.08,12%,3,11.1km,0.17,51.77,43.9,6.77,4.02,3.82,0.42,1.01,0.2,0.53,1.94,1.69,18.44,0.48,1.35,0.98,77%,1.24,81%,85%,4.19,0.17,0.06,0.48,0.11
,  ,Conor Shaughnessy,£0,0.44,72,Sports Direct Premiership,,,,8.95,0,213,,,0.03,,0.09,,0.09,0.13,6%,6.01,0.97,,0.17,0,0%,0,11.0km,,51.43,41.68,4.79,4.12,3.66,0.25,0.76,0.04,0.29,1.18,1.93,13.95,0.25,1.13,1.09,67%,1.05,86%,81%,2.9,0.25,0.04,0.25,
,  ,Adam Stewart,£65K  £190K,1.6,86,Sports Direct Premiership,,,,7.82,0.43,327,9%,752.6,0.12,,0.17,0.12,0.17,0.13,24%,5.72,0.77,13%,3.25,0.43,13%,18,12.1km,0.43,44.96,37.91,14.54,13.2,4.64,0.43,1.32,0.31,0.57,1.46,1.87,18.13,0.98,1.77,0.67,73%,1.65,74%,84%,7.68,0.12,0.07,0.98,0.07
Opt,  ,William Barr,£3K  £9K,1.21,89,Sports Direct Premiership,,,,8.53,0.07,348,,,0.07,,0.03,,0.03,0.09,7%,6.03,0.76,25%,0.29,0.07,25%,3,11.5km,0.15,52.52,45,5.74,4.29,3.41,0.17,0.34,0.02,0.54,1.32,1.59,16.72,0.34,0.81,0.47,71%,0.96,93%,86%,3.63,0.15,0.17,0.34,0.07
,  ,Bobby Macdonald,£100K  £300K,1.38,98,Sports Direct Premiership,,,,8.78,0.08,334,3%,"3,423.00",0.05,,0.13,0.03,0.13,0.15,24%,5.86,0.84,37%,0.21,0.08,38%,3,10.9km,0.11,50.85,42.07,4.02,3.84,3.71,0.21,0.89,0.21,0.37,1.37,1.18,17.83,0.37,1.18,1.03,67%,1,72%,83%,2.84,0.32,0.11,0.37,0.08
,  ,Robbie Garcia,£60K  £170K,1.7,95,Sports Direct Premiership,,,,4.95,0.46,163,,,0.08,,0.01,,0.01,0.1,25%,2.71,0.49,15%,2.86,0.46,16%,15,12.2km,0.97,47.08,39.54,10.15,14.41,5.29,0.03,0.12,0.03,0.76,1.34,2.28,14.16,0.82,1.95,0.64,55%,1.88,85%,84%,7.63,0.03,0.09,0.82,0.03
Opt,  ,Calan Ledingham,£10K  £30K,1.86,99,Sports Direct Premiership,,,,7.86,0.02,319,14%,"1,217.67",0.04,,0.06,0.07,0.06,0.11,19%,5.62,0.59,25%,0.1,0.02,25%,1,11.3km,0.15,51.42,44.59,4.48,2.96,3.7,0.22,0.52,0.1,0.49,1.65,1.45,19.14,0.42,1.03,0.71,71%,0.84,77%,87%,3.18,0.27,0.05,0.42,0.05
,  ,Tommy Branagan,£20K  £60K,1.12,86,Sports Direct Premiership,,,,8.97,0.03,352,5%,"3,533.00",0.02,,0.05,0.03,0.05,0.1,25%,6.65,0.99,10%,0.25,0.03,10%,1,10.5km,0.08,51.28,41.6,4.15,4.15,3.24,0.15,0.51,0.13,0.56,1.48,1.48,13.93,0.31,1.15,1.1,74%,0.92,72%,81%,3.36,0.2,0.05,0.31,0.03
,  ,Kyle Hamilton,£85K  £250K,1.94,96,Sports Direct Premiership,,,,9.3,0.04,481,6%,"4,657.00",0.02,,0.06,0.02,0.06,0.2,13%,7.05,0.99,28%,0.14,0.04,29%,2,10.8km,,54.23,47.44,4.93,2.4,3.87,0.08,0.31,0.04,0.52,1.84,1.35,17.05,0.48,1.2,0.44,76%,1.1,83%,87%,3.5,0.33,0.06,0.48,0.04
Opt,  ,Ben O'Callaghan,£0,0.7,82,Sports Direct Premiership,,,,7.09,0,252,,,0.05,,0.02,,0.02,0.06,18%,4.73,0.62,,0.62,0,0%,0,11.2km,0.2,51.39,43.42,6.02,5.01,4.25,0.17,0.31,0.06,0.45,1.38,1.66,19.28,0.42,1.46,0.53,67%,1.21,67%,85%,4.62,0.25,0.06,0.42,0.06
Wnt,  ,Michael Long,£18K  £50K,1.86,110,Sports Direct Premiership,,,,6.47,0.16,358,8%,"1,244.75",0.06,,0.12,0.07,0.12,0.13,25%,4.59,0.58,13%,1.19,0.16,14%,9,11.9km,1.36,48.73,42.04,11.5,9.56,5.19,0.23,0.96,0.23,0.72,1.19,2.37,19.09,0.61,1.43,0.85,71%,1.74,88%,86%,6.85,0.05,0.2,0.61,0.07
,  ,Kieran Stuart,£1K  £2.5K,1.08,74,Sports Direct Premiership,,,,7.61,0.28,271,4%,"3,205.00",0.03,,0.07,0.03,0.07,0.11,22%,5.25,0.53,21%,1.29,0.28,22%,10,11.5km,0.22,48.33,42.51,7.61,8.28,4.21,0.22,0.65,0.14,0.7,1.77,1.68,15.16,0.76,1.29,0.7,69%,1.29,84%,88%,4.75,0.17,0.06,0.76,0.08
,  ,Bradley Spence,£10K  £30K,1.65,95,Sports Direct Premiership,,,,9.45,0,371,,,0.03,,0.02,,0.02,0.1,13%,7.08,1.07,,0.05,0,0%,0,11.0km,0.13,53.23,42.48,4.28,3.64,3.47,0.1,0.2,0.03,0.64,1.94,1.1,16.44,0.25,1.2,0.69,75%,1.25,89%,80%,3.26,0.2,,0.25,
,  ,Darren Stewart,£130K  £400K,1.67,103,Sports Direct Premiership,,,,6.26,0.19,262,6%,"1,256.00",0.12,,0.13,0.07,0.13,0.1,26%,3.96,0.53,8%,2.65,0.19,7%,8,12.4km,0.93,46.24,40.58,13.81,13.73,5.11,0.48,1.27,0.33,0.45,0.84,2.25,10.8,0.79,2.6,0.43,63%,2.79,78%,88%,7.79,0.33,0.1,0.79,0.21
Wnt,  ,Charlie Penman,£8K  £24K,1.78,106,Sports Direct Premiership,,,,7.35,0.05,312,,,0.06,,0.04,,0.04,0.11,29%,4.62,1.06,20%,0.24,0.05,20%,2,11.0km,0.16,57.81,51,5.09,3.04,3.72,0.14,0.4,0.12,0.35,0.92,1.39,17.49,0.28,0.99,0.61,63%,1.3,90%,88%,2.95,0.24,0.12,0.28,0.07
,  ,Ben Deane,£210K  £600K,2,107,Sports Direct Premiership,,,,6.83,0,266,5%,"3,503.00",0.03,,0.08,0.03,0.08,0.16,10%,4.62,0.46,,0.18,0,0%,0,11.0km,0.05,56.24,49.28,5.42,2.24,3.55,0.15,0.51,0.05,0.59,1.31,1.72,20.37,0.31,1.21,0.92,68%,1.34,85%,88%,3.31,0.36,0.1,0.31,0.05
,  ,Barry Kinsella,£50K  £140K,1.64,101,Sports Direct Premiership,,,,7.46,0.03,259,8%,"3,123.00",0.05,,0.05,0.03,0.05,0.15,25%,4.73,0.92,16%,0.17,0.03,17%,1,10.7km,0.09,58.13,48.85,4.64,2.85,4.24,0.03,0.35,0.09,0.49,1.01,1.84,24.29,0.32,1.12,1.01,63%,1.33,85%,84%,3.23,0.35,0.06,0.32,0.03
,  ,Ryan Burns,£0,1.4,48,Sports Direct Premiership,,,,9.01,0,62,,,0.03,,0.07,,0.07,0.11,50%,6.69,0.44,,0,0,,0,10.7km,,53.51,46.96,5.09,2.91,3.34,0,0.58,0.29,0.58,2.04,1.45,10.18,0.15,1.02,0,74%,1.02,100%,88%,3.05,0.15,,0.15,
Unh,  ,Ross Brooks,£12K  £35K,1.86,108,Sports Direct Premiership,,,,5.81,0.02,305,17%,945.4,0.03,,0.08,0.1,0.08,0.15,38%,3.6,0.65,3%,0.59,0.02,3%,1,11.3km,0.25,53.73,48.04,7.46,5.48,3.87,0.19,0.55,0.21,0.4,1.31,1.81,16.49,0.57,1.52,0.42,62%,1.33,72%,89%,5.12,0.21,0.08,0.59,
Opt,  ,Robert McCready,£7K  £20K,1.55,91,Sports Direct Premiership,,,,7.64,0.06,359,4%,"4,228.00",0.07,,0.07,0.02,0.07,0.12,23%,5.32,0.6,60%,0.11,0.06,60%,3,11.2km,0.09,53.86,44.47,5.13,2.92,3.32,0.23,0.55,0.13,0.45,1.49,1.26,24.63,0.32,1.17,0.55,70%,1.13,85%,83%,3.45,0.21,0.11,0.32,0.09
,  ,Oddur Ingi Teitsson,£45K  £130K,2,92,Icelandic Premier Division,,,,9.21,0.13,141,11%,"1,378.00",0.09,,0.08,0.07,0.08,0.14,44%,5.49,0.85,14%,0.91,0.13,14%,2,11.0km,,49.64,39.78,6.27,5.09,3.33,0.13,0.59,0.26,0.52,1.63,1.89,18.35,0.52,1.44,0.26,60%,0.98,68%,80%,3.46,0.26,0.07,0.52,0.07
Inj,  ,Daníel Halldórsson,£40K  £120K,1.33,85,Icelandic Premier Division,,,,9.07,0.56,97,7%,962,0.03,,0.21,0.09,0.21,0.15,20%,3.56,1.31,11%,4.96,0.56,11%,6,12.3km,0.56,48.18,42.38,13.57,11.6,5.52,0.19,1.4,0.28,0.09,1.12,1.87,16.65,0.75,3.09,0.56,39%,2.53,75%,88%,6.74,0,0.09,0.75,
,  ,Joan Castaño,Not for Sale,1.91,86,Icelandic Premier Division,,,,9.84,0,89,20%,814,0,,0.02,0.11,0.02,0.03,20%,7.52,1.33,,0.11,0,0%,0,10.3km,0.11,52.19,44.67,4.42,3.1,3.43,0,0.55,0.11,0.55,1,1.55,17.47,0.11,0.66,0.77,76%,0.77,88%,86%,2.54,0.22,,0.11,
,  ,Andri Ríkharðsson,£55K  £160K,1.4,92,Icelandic Premier Division,,,,8.96,0,130,,,0.06,,0.09,,0.09,0.09,14%,5.44,1.03,,0.96,0,0%,0,11.9km,0.14,52.03,44.93,9.51,5.65,3.17,0.28,0.96,0.14,0.69,1.58,1.24,15.99,0.76,1.45,0.83,61%,1.58,92%,86%,3.72,0.14,0.07,0.76,
,  ,Björgvin Viðarsson,£0,1.33,86,Icelandic Premier Division,,,,8.69,0,98,,,0.08,,0.02,,0.02,0.09,0%,5.41,0.89,,0,0,,0,10.5km,0.18,51.96,45.31,4.17,3.99,3.9,0,0.27,0,0.53,1.6,1.24,18.09,0.27,1.6,1.15,62%,1.51,77%,87%,3.55,0.18,,0.27,0.09
,  ,Davíð Jugovic,£50K  £160K,2.11,101,Icelandic Premier Division,,,,4.27,0.13,65,,,0.1,,0.06,,0.06,0.09,11%,2.24,0.33,14%,0.92,0.13,14%,2,12.3km,0.59,45.36,40.96,9.6,11.24,3.22,0.33,0.59,0.07,0.2,0.66,2.3,17.55,0.72,2.76,0.07,52%,1.51,62%,90%,10.06,0.07,0.26,0.72,
Ask,  ,Þór Ómarsson,£10K  £30K,1.43,87,Icelandic Premier Division,,,,8.93,0,121,,,0.03,,0.07,,0.07,0.12,13%,6.05,1.18,,0.22,0,0%,0,10.6km,,51.12,44.56,4.13,3.17,3.69,0.15,0.59,0.07,0.22,1.33,1.4,18,0.3,1.25,0.3,68%,1.11,71%,87%,2.95,0.15,,0.3,
,  ,Bjartur Þór Gestsson,£30K  £95K,0.93,87,Icelandic Premier Division,,,,8.58,0,122,10%,"1,279.00",0.02,,0.07,0.07,0.07,0.1,30%,6.26,0.91,,0.07,0,0%,0,10.9km,,52.56,44.96,5.14,4.08,3.73,0.21,0.7,0.21,0.7,1.13,1.69,16.82,0.35,0.7,0.7,73%,0.77,85%,86%,2.6,0.07,0.14,0.35,0.14
Wnt,  ,Kolbeinn Guðmundsson,£0,1.91,92,Icelandic Premier Division,,,,8.73,0,96,11%,495,0.03,,0.18,0.18,0.18,0.11,37%,7,1.09,,0.27,0,0%,0,11.3km,,51.45,42.18,4.45,3.18,3.45,1,1.73,0.64,0.36,1.27,1.09,18.91,0.36,1,0.55,80%,0.91,83%,82%,2.18,0.36,,0.91,0.09
,  ,Dagur Jósefsson,£40K  £130K,1.13,88,Icelandic Premier Division,,,,9.97,0,131,,,0.1,,0.04,,0.04,0.08,14%,6.4,1.29,,0,0,,0,10.3km,,52.54,44.09,3.96,3.65,3.81,0.08,0.53,0.08,0.46,1.6,1.29,12.11,0.3,1.45,0.46,64%,1.52,95%,84%,3.65,0.3,,0.3,
,  ,Sölvi Stefánsson,£45K  £140K,1.4,88,Icelandic Premier Division,,,,7.73,0,118,14%,"1,374.00",0.01,,0.09,0.07,0.09,0.19,14%,5.24,0.52,,0.2,0,0%,0,10.7km,0.07,52.66,46.64,3.93,3.93,4.65,0.07,0.46,0.07,0.13,1.38,1.83,14.93,0.26,1.31,0.59,68%,1.24,86%,89%,2.75,0.26,0.07,0.26,
Rst,  ,Simen Kjølstad,£50K  £140K,1.75,91,Icelandic Premier Division,,,,8.69,0.13,132,,,0.09,,0.04,,0.04,0.11,0%,5.46,1.58,18%,0.72,0.13,18%,2,11.2km,0.26,49.64,42.27,5.79,5.33,3.88,0.07,0.33,0,0.46,1.12,1.19,19.09,0.53,1.32,0.99,63%,1.45,88%,85%,4.15,0.07,0.07,0.53,0.13
,  ,Boris Penchin,£40K  £120K,1.92,91,Icelandic Premier Division,,,,8.55,0,81,20%,853,0.05,,0.07,0.11,0.07,0.14,20%,6.12,1.27,,0.21,0,0%,0,11.4km,,51.38,43.89,4.22,3.17,4.54,0.11,0.53,0.11,0.11,1.58,0.53,17.62,0.42,1.79,0.42,72%,1.16,58%,85%,3.8,0.21,0.11,0.42,
Wnt,  ,Gunnar Már Olgeirsson,£0,1.6,63,Icelandic Premier Division,,,,7.19,0.18,39,22%,244,0.03,,0.27,0.37,0.27,0.16,44%,3.87,1.29,25%,0.74,0.18,25%,1,10.4km,0.18,53.85,46.66,5.53,4.98,4.24,0.55,1.66,0.74,,1.48,0.92,14.75,0.55,1.66,0.74,54%,1.29,78%,87%,5.53,0.18,0.18,0.55,
,  ,Jaroslav Pleško,£12K  £35K,1.6,79,Icelandic Premier Division,,,,9.01,0,82,,,0.1,,0.06,,0.06,0.14,0%,6.92,0.55,,0,0,,0,10.8km,0.11,52.64,42.31,5.05,3.85,3.19,0.11,0.44,0,0.88,1.43,1.21,17.14,0.33,0.77,0.88,77%,0.44,50%,80%,3.52,0.22,,0.33,0.11
Inj,  ,William Åkesson,Not for Sale,1.62,91,Icelandic Premier Division,,,,6.56,0,69,14%,946,0.2,,0.15,0.1,0.15,0.23,71%,4.38,0.57,,0.19,0,0%,0,11.8km,0.29,52.9,47,7.8,4.66,3.71,0.19,0.67,0.48,0.48,1.05,1.05,18.55,0.86,2.28,0.29,67%,1.9,83%,89%,7.04,0.38,0.38,0.86,0.38
